E,F_E,F_symm
7.32216e-239
8.41043e-239
9.66044e-239
1.10962e-238
1.27454e-238
1.46397e-238
1.68156e-238
1.93148e-238
2.21855e-238
2.54829e-238
2.92704e-238
3.36207e-238
3.86176e-238
4.43572e-238
5.09499e-238
5.85224e-238
6.72204e-238
7.72111e-238
8.86868e-238
1.01868e-237
1.17008e-237
1.34399e-237
1.54374e-237
1.77318e-237
2.03672e-237
2.33943e-237
2.68714e-237
3.08652e-237
3.54526e-237
4.07217e-237
4.67741e-237
5.37259e-237
6.17111e-237
7.0883e-237
8.1418e-237
9.35189e-237
1.07418e-236
1.23384e-236
1.41722e-236
1.62785e-236
1.86979e-236
2.1477e-236
2.4669e-236
2.83355e-236
3.25469e-236
3.73842e-236
4.29405e-236
4.93226e-236
5.66532e-236
6.50734e-236
7.47451e-236
8.58542e-236
9.86144e-236
1.13271e-235
1.30106e-235
1.49443e-235
1.71655e-235
1.97167e-235
2.26471e-235
2.60131e-235
2.98794e-235
3.43202e-235
3.94211e-235
4.52801e-235
5.201e-235
5.974e-235
6.8619e-235
7.88176e-235
9.0532e-235
1.03987e-234
1.19443e-234
1.37195e-234
1.57586e-234
1.81007e-234
2.0791e-234
2.38811e-234
2.74305e-234
3.15074e-234
3.61902e-234
4.1569e-234
4.77473e-234
5.48438e-234
6.2995e-234
7.23578e-234
8.3112e-234
9.54647e-234
1.09653e-233
1.25951e-233
1.4467e-233
1.66172e-233
1.9087e-233
2.19238e-233
2.51823e-233
2.8925e-233
3.32241e-233
3.8162e-233
4.38339e-233
5.03488e-233
5.7832e-233
6.64273e-233
7.63002e-233
8.76405e-233
1.00666e-232
1.15628e-232
1.32813e-232
1.52553e-232
1.75226e-232
2.01269e-232
2.31183e-232
2.65543e-232
3.0501e-232
3.50343e-232
4.02413e-232
4.62222e-232
5.30921e-232
6.0983e-232
7.00467e-232
8.04575e-232
9.24156e-232
1.06151e-231
1.21928e-231
1.4005e-231
1.60865e-231
1.84774e-231
2.12236e-231
2.4378e-231
2.80012e-231
3.21629e-231
3.69432e-231
4.24339e-231
4.87407e-231
5.59849e-231
6.43057e-231
7.38632e-231
8.48413e-231
9.74509e-231
1.11935e-230
1.28571e-230
1.4768e-230
1.6963e-230
1.94841e-230
2.238e-230
2.57062e-230
2.95268e-230
3.39153e-230
3.8956e-230
4.47459e-230
5.13964e-230
5.90352e-230
6.78094e-230
7.78877e-230
8.94639e-230
1.02761e-229
1.18034e-229
1.35577e-229
1.55727e-229
1.78872e-229
2.05457e-229
2.35993e-229
2.71068e-229
3.11356e-229
3.57632e-229
4.10786e-229
4.7184e-229
5.41967e-229
6.22518e-229
7.15041e-229
8.21315e-229
9.43384e-229
1.0836e-228
1.24465e-228
1.42964e-228
1.64212e-228
1.88618e-228
2.16652e-228
2.48852e-228
2.85838e-228
3.28321e-228
3.77118e-228
4.33168e-228
4.97548e-228
5.71497e-228
6.56437e-228
7.54e-228
8.66065e-228
9.94785e-228
1.14264e-227
1.31246e-227
1.50753e-227
1.73159e-227
1.98895e-227
2.28456e-227
2.62411e-227
3.01412e-227
3.4621e-227
3.97666e-227
4.56769e-227
5.24657e-227
6.02635e-227
6.92203e-227
7.95083e-227
9.13253e-227
1.04899e-226
1.20489e-226
1.38397e-226
1.58967e-226
1.82594e-226
2.09732e-226
2.40904e-226
2.76708e-226
3.17834e-226
3.65073e-226
4.19333e-226
4.81657e-226
5.53244e-226
6.3547e-226
7.29918e-226
8.38403e-226
9.63012e-226
1.10614e-225
1.27054e-225
1.45938e-225
1.67628e-225
1.92542e-225
2.21159e-225
2.54029e-225
2.91785e-225
3.35152e-225
3.84964e-225
4.4218e-225
5.079e-225
5.83388e-225
6.70094e-225
7.69688e-225
8.84084e-225
1.01548e-224
1.16641e-224
1.33977e-224
1.5389e-224
1.76762e-224
2.03033e-224
2.33209e-224
2.6787e-224
3.07683e-224
3.53413e-224
4.05939e-224
4.66273e-224
5.35573e-224
6.15174e-224
7.06605e-224
8.11625e-224
9.32254e-224
1.07081e-223
1.22996e-223
1.41277e-223
1.62274e-223
1.86393e-223
2.14096e-223
2.45916e-223
2.82465e-223
3.24447e-223
3.72669e-223
4.28057e-223
4.91678e-223
5.64754e-223
6.48692e-223
7.45105e-223
8.55847e-223
9.83049e-223
1.12916e-222
1.29698e-222
1.48974e-222
1.71116e-222
1.96548e-222
2.25761e-222
2.59315e-222
2.97856e-222
3.42125e-222
3.92974e-222
4.5138e-222
5.18467e-222
5.95526e-222
6.84036e-222
7.85702e-222
9.02479e-222
1.03661e-221
1.19068e-221
1.36765e-221
1.57091e-221
1.80439e-221
2.07257e-221
2.38061e-221
2.73444e-221
3.14085e-221
3.60766e-221
4.14385e-221
4.75974e-221
5.46717e-221
6.27973e-221
7.21307e-221
8.28512e-221
9.51651e-221
1.09309e-220
1.25555e-220
1.44216e-220
1.65651e-220
1.90271e-220
2.1855e-220
2.51032e-220
2.88342e-220
3.31198e-220
3.80423e-220
4.36964e-220
5.01908e-220
5.76505e-220
6.62189e-220
7.60608e-220
8.73654e-220
1.0035e-219
1.15265e-219
1.32396e-219
1.52074e-219
1.74676e-219
2.00638e-219
2.30458e-219
2.6471e-219
3.04053e-219
3.49243e-219
4.0115e-219
4.60772e-219
5.29255e-219
6.07916e-219
6.98269e-219
8.0205e-219
9.21256e-219
1.05818e-218
1.21545e-218
1.3961e-218
1.6036e-218
1.84194e-218
2.1157e-218
2.43015e-218
2.79133e-218
3.2062e-218
3.68272e-218
4.23007e-218
4.85877e-218
5.58092e-218
6.41039e-218
7.36314e-218
8.4575e-218
9.71451e-218
1.11583e-217
1.28168e-217
1.47217e-217
1.69097e-217
1.9423e-217
2.23097e-217
2.56255e-217
2.94342e-217
3.38089e-217
3.88338e-217
4.46055e-217
5.12351e-217
5.885e-217
6.75966e-217
7.76433e-217
8.91831e-217
1.02438e-216
1.17663e-216
1.35151e-216
1.55238e-216
1.78311e-216
2.04812e-216
2.35253e-216
2.70218e-216
3.10379e-216
3.5651e-216
4.09497e-216
4.70359e-216
5.40267e-216
6.20564e-216
7.12797e-216
8.18737e-216
9.40424e-216
1.0802e-215
1.24074e-215
1.42515e-215
1.63696e-215
1.88026e-215
2.15972e-215
2.48071e-215
2.84941e-215
3.2729e-215
3.75934e-215
4.31808e-215
4.95987e-215
5.69703e-215
6.54376e-215
7.51634e-215
8.63347e-215
9.91663e-215
1.13905e-214
1.30834e-214
1.5028e-214
1.72615e-214
1.98271e-214
2.27739e-214
2.61587e-214
3.00466e-214
3.45123e-214
3.96418e-214
4.55336e-214
5.23011e-214
6.00744e-214
6.90031e-214
7.92587e-214
9.10387e-214
1.04569e-213
1.20111e-213
1.37963e-213
1.58468e-213
1.82021e-213
2.09074e-213
2.40148e-213
2.7584e-213
3.16837e-213
3.63927e-213
4.18017e-213
4.80145e-213
5.51507e-213
6.33476e-213
7.27627e-213
8.35772e-213
9.5999e-213
1.10267e-212
1.26656e-212
1.4548e-212
1.67102e-212
1.91938e-212
2.20465e-212
2.53232e-212
2.90869e-212
3.341e-212
3.83756e-212
4.40793e-212
5.06306e-212
5.81557e-212
6.67991e-212
7.67273e-212
8.8131e-212
1.0123e-211
1.16275e-211
1.33557e-211
1.53407e-211
1.76207e-211
2.02396e-211
2.32477e-211
2.6703e-211
3.06717e-211
3.52304e-211
4.04665e-211
4.6481e-211
5.33893e-211
6.13243e-211
7.04387e-211
8.09078e-211
9.29329e-211
1.06745e-210
1.2261e-210
1.40833e-210
1.61765e-210
1.85808e-210
2.13424e-210
2.45144e-210
2.81579e-210
3.23429e-210
3.71499e-210
4.26714e-210
4.90135e-210
5.62982e-210
6.46656e-210
7.42766e-210
8.53161e-210
9.79964e-210
1.12561e-209
1.29291e-209
1.48507e-209
1.70579e-209
1.95932e-209
2.25052e-209
2.58501e-209
2.96921e-209
3.41051e-209
3.91741e-209
4.49964e-209
5.1684e-209
5.93657e-209
6.8189e-209
7.83237e-209
8.99646e-209
1.03336e-208
1.18694e-208
1.36335e-208
1.56598e-208
1.79873e-208
2.06607e-208
2.37314e-208
2.72586e-208
3.13099e-208
3.59634e-208
4.13085e-208
4.7448e-208
5.45001e-208
6.26002e-208
7.19043e-208
8.25912e-208
9.48664e-208
1.08966e-207
1.25161e-207
1.43764e-207
1.65131e-207
1.89674e-207
2.17864e-207
2.50245e-207
2.87438e-207
3.30158e-207
3.79229e-207
4.35592e-207
5.00333e-207
5.74696e-207
6.60111e-207
7.58221e-207
8.70912e-207
1.00035e-206
1.14903e-206
1.31981e-206
1.51597e-206
1.74128e-206
2.00008e-206
2.29735e-206
2.63879e-206
3.03099e-206
3.48147e-206
3.99891e-206
4.59326e-206
5.27594e-206
6.06008e-206
6.96077e-206
7.99533e-206
9.18365e-206
1.05486e-205
1.21164e-205
1.39172e-205
1.59857e-205
1.83616e-205
2.10906e-205
2.42252e-205
2.78257e-205
3.19613e-205
3.67116e-205
4.2168e-205
4.84352e-205
5.5634e-205
6.39027e-205
7.34003e-205
8.43096e-205
9.68402e-205
1.11233e-204
1.27765e-204
1.46755e-204
1.68567e-204
1.9362e-204
2.22397e-204
2.55451e-204
2.93418e-204
3.37028e-204
3.87119e-204
4.44655e-204
5.10743e-204
5.86653e-204
6.73845e-204
7.73996e-204
8.89033e-204
1.02117e-203
1.17294e-203
1.34727e-203
1.54751e-203
1.77751e-203
2.0417e-203
2.34515e-203
2.6937e-203
3.09405e-203
3.55391e-203
4.08211e-203
4.68883e-203
5.38571e-203
6.18617e-203
7.1056e-203
8.16168e-203
9.37472e-203
1.07681e-202
1.23685e-202
1.42068e-202
1.63183e-202
1.87436e-202
2.15294e-202
2.47292e-202
2.84046e-202
3.26263e-202
3.74755e-202
4.30453e-202
4.9443e-202
5.67915e-202
6.52323e-202
7.49275e-202
8.60637e-202
9.88551e-202
1.13548e-201
1.30424e-201
1.49808e-201
1.72074e-201
1.97648e-201
2.27024e-201
2.60766e-201
2.99523e-201
3.4404e-201
3.95173e-201
4.53907e-201
5.21369e-201
5.98859e-201
6.87865e-201
7.901e-201
9.0753e-201
1.04241e-200
1.19734e-200
1.3753e-200
1.57971e-200
1.81449e-200
2.08417e-200
2.39394e-200
2.74974e-200
3.15843e-200
3.62785e-200
4.16705e-200
4.78638e-200
5.49777e-200
6.31488e-200
7.25344e-200
8.33149e-200
9.56977e-200
1.09921e-199
1.26258e-199
1.45023e-199
1.66578e-199
1.91336e-199
2.19773e-199
2.52437e-199
2.89956e-199
3.33052e-199
3.82552e-199
4.39409e-199
5.04717e-199
5.79732e-199
6.65895e-199
7.64865e-199
8.78544e-199
1.00912e-198
1.1591e-198
1.33137e-198
1.52925e-198
1.75654e-198
2.01761e-198
2.31748e-198
2.66192e-198
3.05755e-198
3.51198e-198
4.03395e-198
4.63351e-198
5.32217e-198
6.11319e-198
7.02177e-198
8.06539e-198
9.26412e-198
1.0641e-197
1.22226e-197
1.40391e-197
1.61257e-197
1.85225e-197
2.12754e-197
2.44375e-197
2.80695e-197
3.22414e-197
3.70333e-197
4.25375e-197
4.88597e-197
5.61215e-197
6.44627e-197
7.40435e-197
8.50484e-197
9.76888e-197
1.12208e-196
1.28885e-196
1.48041e-196
1.70044e-196
1.95317e-196
2.24346e-196
2.5769e-196
2.95989e-196
3.39981e-196
3.90511e-196
4.48552e-196
5.15218e-196
5.91793e-196
6.7975e-196
7.80779e-196
8.96823e-196
1.03011e-195
1.18322e-195
1.35907e-195
1.56107e-195
1.79309e-195
2.05959e-195
2.3657e-195
2.7173e-195
3.12116e-195
3.58505e-195
4.11789e-195
4.72991e-195
5.4329e-195
6.24038e-195
7.16786e-195
8.2332e-195
9.45687e-195
1.08624e-194
1.24769e-194
1.43312e-194
1.64613e-194
1.89078e-194
2.1718e-194
2.49459e-194
2.86535e-194
3.29122e-194
3.78039e-194
4.34225e-194
4.98763e-194
5.72892e-194
6.58039e-194
7.55841e-194
8.68179e-194
9.97214e-194
1.14543e-193
1.31567e-193
1.51121e-193
1.73582e-193
1.9938e-193
2.29014e-193
2.63051e-193
3.02148e-193
3.47055e-193
3.98636e-193
4.57884e-193
5.25938e-193
6.04106e-193
6.93893e-193
7.97024e-193
9.15482e-193
1.05155e-192
1.20784e-192
1.38735e-192
1.59355e-192
1.83039e-192
2.10244e-192
2.41492e-192
2.77384e-192
3.1861e-192
3.65964e-192
4.20356e-192
4.82832e-192
5.54594e-192
6.37022e-192
7.317e-192
8.4045e-192
9.65363e-192
1.10884e-191
1.27365e-191
1.46294e-191
1.68037e-191
1.93012e-191
2.21699e-191
2.54649e-191
2.92497e-191
3.3597e-191
3.85904e-191
4.4326e-191
5.0914e-191
5.84812e-191
6.7173e-191
7.71567e-191
8.86243e-191
1.01796e-190
1.16926e-190
1.34304e-190
1.54265e-190
1.77193e-190
2.03529e-190
2.33779e-190
2.68524e-190
3.08434e-190
3.54276e-190
4.0693e-190
4.67411e-190
5.36881e-190
6.16675e-190
7.0833e-190
8.13607e-190
9.3453e-190
1.07343e-189
1.23297e-189
1.41622e-189
1.6267e-189
1.86848e-189
2.14618e-189
2.46516e-189
2.83155e-189
3.25239e-189
3.73579e-189
4.29102e-189
4.92878e-189
5.66133e-189
6.50276e-189
7.46924e-189
8.57936e-189
9.85449e-189
1.13191e-188
1.30014e-188
1.49338e-188
1.71534e-188
1.97028e-188
2.26312e-188
2.59948e-188
2.98583e-188
3.4296e-188
3.93933e-188
4.52482e-188
5.19733e-188
5.96979e-188
6.85706e-188
7.8762e-188
9.04682e-188
1.03914e-187
1.19359e-187
1.37098e-187
1.57475e-187
1.8088e-187
2.07763e-187
2.38643e-187
2.74111e-187
3.14851e-187
3.61647e-187
4.15397e-187
4.77136e-187
5.48051e-187
6.29506e-187
7.23067e-187
8.30535e-187
9.53974e-187
1.09576e-186
1.25862e-186
1.44568e-186
1.66055e-186
1.90735e-186
2.19084e-186
2.51645e-186
2.89046e-186
3.32006e-186
3.81351e-186
4.3803e-186
5.03133e-186
5.77912e-186
6.63805e-186
7.62464e-186
8.75787e-186
1.00595e-185
1.15546e-185
1.3272e-185
1.52445e-185
1.75103e-185
2.01128e-185
2.3102e-185
2.65356e-185
3.04795e-185
3.50096e-185
4.02129e-185
4.61897e-185
5.30547e-185
6.094e-185
6.99973e-185
8.04008e-185
9.23505e-185
1.06076e-184
1.21842e-184
1.39951e-184
1.60751e-184
1.84643e-184
2.12086e-184
2.43608e-184
2.79814e-184
3.21402e-184
3.69171e-184
4.2404e-184
4.87063e-184
5.59454e-184
6.42604e-184
7.38112e-184
8.47815e-184
9.73823e-184
1.11856e-183
1.28481e-183
1.47576e-183
1.6951e-183
1.94704e-183
2.23642e-183
2.56881e-183
2.9506e-183
3.38914e-183
